,user,movie,rating
143793,3443,230,5
143794,5836,526,3
143795,795,2650,3
143796,4278,2531,3
143797,655,3443,2
143798,3856,347,3
143799,1840,488,2
143800,1243,3303,3
143801,5525,848,4
143802,4212,2929,4
143803,3440,44,1
143804,2945,3524,2
143805,5331,2200,3
143806,3104,1129,4
143807,1873,1774,2
143808,1736,1018,3
143809,3873,1292,3
143810,676,1848,3
143811,2520,370,4
143812,6015,904,3
143813,4652,908,5
143814,2123,1398,5
143815,5221,1781,4
143816,4432,1277,3
143817,1424,1528,3
143818,5697,1981,3
143819,2675,1003,4
143820,313,1246,5
143821,5192,2944,5
143822,1208,1104,4
143823,1305,1953,4
143824,5047,1201,4
143825,252,3186,3
143826,1406,291,4
143827,4430,2307,2
143828,2506,457,5
143829,5433,1478,3
143830,890,3277,3
143831,351,1342,5
143832,3725,1737,2
143833,5628,1883,5
143834,1220,2708,5
143835,868,737,5
143836,2037,1190,2
143837,1501,2494,3
143838,1911,2216,2
143839,4448,1022,4
143840,2167,1536,3
143841,3249,3617,3
143842,4323,3203,5
143843,918,298,5
143844,5442,1052,5
143845,962,2757,3
143846,2125,907,1
143847,5366,406,2
143848,1190,432,4
143849,5649,1972,1
143850,3842,2161,2
143851,5899,3028,4
143852,1646,2710,2
143853,5334,1499,3
143854,4783,1108,5
143855,1223,845,4
143856,3973,2820,4
143857,4839,2480,5
143858,44,1083,1
143859,1265,3617,3
143860,3715,1460,4
143861,91,2278,2
143862,1919,945,4
143863,1421,1822,2
143864,156,2591,3
143865,299,2058,5
143866,1473,2407,5
143867,2856,3271,3
143868,1911,1306,2
143869,1898,2958,4
143870,5623,3186,2
143871,2742,3302,5
143872,3291,2057,4
143873,5688,2775,2
143874,549,2814,4
143875,246,1117,5
143876,1382,727,2
143877,354,2507,3
143878,4978,580,4
143879,3998,2511,4
143880,1163,1113,5
143881,1245,2411,3
143882,499,2599,5
143883,1434,3276,4
143884,4747,1593,5
143885,4138,3589,2
143886,4294,3030,2
143887,4509,1148,4
143888,116,3462,2
143889,1448,2642,1
143890,3933,2480,3
143891,4978,399,1
143892,3828,2793,2
143893,3314,3132,5
143894,4092,1173,3
143895,633,33,3
143896,691,1937,4
143897,1779,1029,4
143898,824,1122,4
143899,1198,410,3
143900,2373,3165,5
143901,5685,454,2
143902,4749,1771,3
143903,3315,49,4
143904,3840,1833,3
143905,5779,1822,3
143906,695,1193,5
143907,3028,338,4
143908,1409,3656,5
143909,5666,2857,4
143910,5255,1832,4
143911,6018,49,5
143912,4988,2709,5
143913,3803,1823,4
143914,1193,1466,4
143915,3704,689,5
143916,2664,2891,3
143917,1003,1272,1
143918,945,2943,5
143919,5594,1236,4
143920,3258,2221,5
143921,1193,149,4
143922,5743,2656,5
143923,5542,1125,5
143924,2152,1291,5
143925,4237,699,4
143926,5549,3216,4
143927,2049,2534,5
143928,4615,1212,4
143929,2308,3669,5
143930,3326,1131,5
143931,2046,3703,5
143932,5065,2897,4
143933,3538,567,5
143934,1272,890,5
143935,4606,527,5
143936,3310,2748,3
143937,2703,1142,4
143938,2087,2174,1
143939,3303,1173,4
143940,4185,1924,3
143941,5025,2462,4
143942,3944,1979,5
143943,3332,2427,1
143944,947,2743,4
143945,2522,346,5
143946,481,795,3
143947,5432,1927,4
143948,745,1738,3
143949,5851,2055,2
143950,5620,395,2
143951,3364,2238,5
143952,5017,2408,4
143953,892,192,3
143954,2456,3566,4
143955,3310,2254,4
143956,4509,2586,4
143957,5577,802,4
143958,1057,1184,5
143959,4121,2278,3
143960,162,3319,2
143961,56,1109,5
143962,3408,5,5
143963,5252,513,5
143964,460,1207,5
143965,3832,2183,3
143966,549,1738,4
143967,822,3132,3
143968,2454,1186,2
143969,4827,2519,5
143970,4114,2807,4
143971,3692,60,2
143972,3807,1983,1
143973,2462,2209,3
143974,2953,2490,5
143975,769,2846,3
143976,3386,239,4
143977,4499,2865,3
143978,1483,44,2
143979,1386,353,4
143980,3120,2651,5
143981,5822,578,4
143982,4509,2495,3
143983,1238,309,4
143984,659,1451,2
143985,1679,421,2
143986,2180,796,3
143987,85,2003,4
143988,2059,2219,1
143989,5810,38,5
143990,5282,1956,3
143991,2390,346,5
143992,719,2162,4
143993,267,2162,4
143994,5823,2105,4
143995,1779,2659,2
143996,3556,2285,5
143997,3991,38,4
143998,5739,3029,3
143999,1058,1511,3
144000,5853,1305,4
144001,278,2736,4
144002,2942,1172,3
144003,1049,424,2
144004,1202,283,4
144005,3136,2401,5
144006,5811,2665,4
144007,2752,684,4
144008,1305,1364,3
144009,748,1817,3
144010,1649,3055,3
144011,4896,1111,4
144012,1202,3329,4
144013,3617,2952,3
144014,1708,1351,5
144015,2875,796,4
144016,3384,360,3
144017,3271,1708,4
144018,2608,3047,4
144019,2894,20,3
144020,3617,329,4
144021,1792,2261,3
144022,738,578,4
144023,3461,394,4
144024,255,2151,3
144025,2175,870,3
144026,252,3508,4
144027,5595,1617,4
144028,5292,1140,4
144029,4334,950,3
144030,3358,1508,1
144031,1878,1173,2
144032,1014,908,5
144033,2417,3218,2
144034,4897,1104,5
144035,4123,253,5
144036,4685,1886,5
144037,2017,2029,5
144038,880,155,3
144039,201,3278,1
144040,2892,2710,5
144041,5708,2439,5
144042,2825,3389,4
144043,3393,1817,5
144044,2791,1428,3
144045,4424,2699,3
144046,1202,2999,3
144047,960,2783,3
144048,876,1176,4
144049,4481,2852,4
144050,3034,2234,3
144051,3016,332,4
144052,3453,1106,3
144053,1835,860,4
144054,4714,1916,4
144055,4325,2140,5
144056,52,1237,4
144057,2032,3302,1
144058,69,2202,4
144059,998,727,3
144060,2917,2223,2
144061,6015,976,5
144062,4052,3022,3
144063,306,1104,5
144064,1489,538,4
144065,5554,1035,3
144066,647,3701,1
144067,2105,26,2
144068,2755,982,4
144069,374,2748,5
144070,933,3046,2
144071,1284,1213,4
144072,2687,1171,4
144073,3389,1129,5
144074,1700,3368,3
144075,3625,1686,4
144076,2608,593,5
144077,1793,1432,1
144078,4016,3049,1
144079,5844,2202,5
144080,4432,2208,3
144081,4132,753,4
144082,2111,346,4
144083,5900,847,4
144084,2038,1114,5
144085,2669,2892,3
144086,359,1751,3
144087,5531,3204,3
144088,4385,1485,5
144089,2010,366,5
144090,1120,3132,5
144091,3717,2718,4
144092,1710,2,2
144093,3036,218,4
144094,4092,892,4
144095,2965,3540,5
144096,1606,1109,5
144097,1987,541,3
144098,4680,3291,2
144099,1756,3550,4
144100,4140,428,2
144101,4052,2440,1
144102,3998,459,1
144103,1859,1179,3
144104,3887,1022,3
144105,5411,1134,5
144106,5962,1485,5
144107,773,1420,3
144108,3593,1183,3
144109,1979,1837,4
144110,1822,2932,4
144111,4185,509,4
144112,1596,1083,4
144113,4057,935,2
144114,5653,2898,4
144115,4905,2234,4
144116,3523,895,4
144117,3207,1283,3
144118,2566,2058,3
144119,3415,2494,1
144120,1767,3311,4
144121,1030,9,4
144122,2663,778,3
144123,5542,202,2
144124,4021,2484,3
144125,1604,83,2
144126,465,2825,4
144127,659,1504,2
144128,3873,1120,4
144129,5842,346,3
144130,3215,483,3
144131,1936,230,3
144132,3168,2335,1
144133,5025,1210,5
144134,2270,837,4
144135,4701,858,3
144136,5869,3026,4
144137,3795,1005,5
144138,1417,2944,2
144139,809,1049,1
144140,5038,609,1
144141,3609,2756,1
144142,715,1904,4
144143,1545,506,2
144144,2017,3133,5
144145,2669,1964,3
144146,4638,2565,4
144147,1482,1453,3
144148,1578,3475,4
144149,3345,300,4
144150,1264,3550,3
144151,1180,3461,3
144152,2265,2939,5
144153,3871,2651,5
144154,5392,2961,3
144155,5459,2346,2
144156,3824,590,2
144157,2435,3351,4
144158,2108,2145,1
144159,4900,1167,3
144160,747,106,4
144161,1283,437,4
144162,4625,10,5
144163,5948,1584,4
144164,3502,971,4
144165,5731,2203,5
144166,3117,1160,4
144167,1448,1094,2
144168,3021,1188,3
144169,3312,2556,5
144170,4457,3043,3
144171,4447,713,5
144172,1961,2892,2
144173,3992,3192,2
144174,3012,2336,1
144175,273,1773,5
144176,2698,1009,5
144177,5648,2438,4
144178,1811,2274,5
144179,890,1927,5
144180,3687,836,5
144181,3640,429,4
144182,407,156,3
144183,1324,1908,3
144184,5953,1843,3
144185,5250,2852,5
144186,4264,702,4
144187,4167,976,5
144188,1113,1394,1
144189,842,1048,3
144190,1464,367,3
144191,4380,1594,5
144192,401,2194,3
144193,2664,1832,3
144194,4935,1055,5
144195,443,1768,4
144196,2108,504,1
144197,1172,702,3
144198,4980,2192,3
144199,270,2375,5
144200,4374,3448,3
144201,4276,218,4
144202,2840,2202,4
144203,2785,1052,3
144204,2793,2482,4
144205,476,1696,3
144206,5008,2814,5
144207,4542,478,4
144208,2187,38,4
144209,745,3134,2
144210,2574,253,3
144211,5613,371,2
144212,2130,1449,3
144213,3807,2353,1
144214,4276,2009,4
144215,256,106,5
144216,1968,1727,4
144217,2204,839,3
144218,2714,1247,2
144219,5069,398,3
144220,314,1784,2
144221,5041,254,3
144222,3617,950,3
144223,3561,736,1
144224,4116,1633,5
144225,3079,861,5
144226,1604,2710,4
144227,2823,2374,5
144228,47,2931,4
144229,1069,1131,1
144230,5582,2877,5
144231,3769,56,5
144232,5645,2565,4
144233,5682,452,2
144234,6032,2331,3
144235,4455,856,5
144236,2230,2806,5
144237,4385,1963,3
144238,4386,1215,5
144239,1351,802,5
144240,5034,2185,3
144241,5535,1510,2
144242,1686,2051,5
144243,5316,2826,4
144244,743,1729,1
144245,347,2733,5
144246,3668,572,3
144247,3153,740,3
144248,4931,284,5
144249,1134,2958,5
144250,4731,3485,4
144251,231,138,3
144252,1600,466,3
144253,707,665,3
144254,197,2866,3
144255,348,210,2
144256,2128,2793,3
144257,4387,197,3
144258,2610,1133,4
144259,5285,879,4
144260,2370,2484,4
144261,4652,1117,5
144262,33,3192,4
144263,888,3163,2
144264,5007,713,4
144265,1529,1144,4
144266,4561,1384,4
144267,507,1110,5
144268,961,3383,4
144269,6036,855,3
144270,5910,1485,5
144271,2663,224,2
144272,24,3510,5
144273,5887,426,4
144274,3470,2822,3
144275,3791,3094,3
144276,4385,1982,3
144277,5942,33,5
144278,5569,1279,2
144279,1031,1574,4
144280,34,1441,3
144281,3518,362,5
144282,4509,1741,2
144283,3402,2426,4
144284,2471,2972,2
144285,1447,1619,4
144286,2723,156,4
144287,3772,2971,3
144288,3561,1817,4
144289,5705,1094,5
144290,1675,824,3
144291,414,3368,4
144292,3309,2110,4
144293,4219,1560,2
144294,2327,1478,5
144295,117,2740,3
144296,405,2243,2
144297,5631,851,5
144298,4917,3126,2
144299,1844,1479,4
144300,1302,1179,3
144301,5270,1666,4
144302,701,1110,4
144303,1180,2330,2
144304,4344,1931,3
144305,3157,574,4
144306,3694,284,5
144307,1316,539,3
144308,5557,2170,3
144309,1413,1278,3
144310,4471,77,3
144311,3857,2159,5
144312,1957,2534,3
144313,4343,1132,4
144314,3969,68,4
144315,1612,1737,2
144316,461,3207,2
144317,632,226,3
144318,1464,2931,5
144319,2119,537,4
144320,3611,1135,4
144321,779,962,2
144322,1778,1787,4
144323,2197,573,2
144324,5889,2707,5
144325,2760,1949,5
144326,2894,2866,3
144327,5575,1934,5
144328,4981,2775,5
144329,1543,2518,3
144330,3470,2586,3
144331,4345,1492,5
144332,2569,2884,3
144333,3729,2994,3
144334,881,595,5
144335,2025,2173,4
144336,751,3046,1
144337,4380,2270,3
144338,1014,2078,4
144339,2940,2257,2
144340,3617,3318,3
144341,4631,3341,5
144342,4590,2319,1
144343,168,2362,3
144344,3998,1153,3
144345,2401,2541,3
144346,2994,1993,4
144347,958,627,3
144348,2247,2708,3
144349,4542,1175,5
144350,1087,317,3
144351,3463,460,4
144352,5522,1915,4
144353,1657,1127,5
144354,3116,593,4
144355,713,1362,4
144356,3807,1269,4
144357,4476,3329,3
144358,952,1584,5
144359,2755,2517,3
144360,2452,327,4
144361,2816,1125,4
144362,638,515,3
144363,3761,1106,4
144364,5748,699,2
144365,3700,1258,4
144366,2096,1911,3
144367,2407,702,3
144368,1931,2757,4
144369,3035,2740,4
144370,1382,2223,2
144371,509,2788,5
144372,4352,2888,3
144373,529,1017,4
144374,2688,2757,3
144375,2278,3286,2
144376,4125,537,2
144377,5649,851,3
144378,32,2889,4
144379,4047,1856,3
144380,830,46,5
144381,5339,38,4
144382,4927,2598,4
144383,6012,2400,4
144384,4219,309,4
144385,983,2121,3
144386,283,2592,3
144387,194,369,4
144388,5496,2213,4
144389,2693,737,5
144390,3576,1826,5
144391,1979,449,2
144392,1604,1902,3
144393,1979,3099,2
144394,1752,2704,5
144395,1666,2496,3
144396,4977,907,5
144397,1878,610,5
144398,1285,2713,3
144399,5045,490,1
144400,5166,1120,3
144401,3807,1847,2
144402,4012,367,3
144403,2017,527,3
144404,5949,1212,4
144405,3342,309,5
144406,4866,1449,5
144407,1014,2239,3
144408,1692,3441,4
144409,3735,1848,5
144410,3074,2102,4
144411,241,46,2
144412,5025,1871,1
144413,4496,2400,5
144414,2912,225,5
144415,3313,3283,5
144416,854,173,2
144417,1529,2785,5
144418,5915,967,3
144419,5004,3540,4
144420,4378,1613,5
144421,3577,230,3
144422,2543,1821,3
144423,2263,3209,4
144424,1483,466,3
144425,1987,2156,3
144426,5994,3351,3
144427,48,578,3
144428,1608,847,5
144429,1550,1762,2
144430,1388,653,4
144431,3884,2013,4
144432,1217,145,4
144433,4403,1022,3
144434,2985,982,2
144435,5999,3266,3
144436,6008,154,3
144437,889,1371,5
144438,5432,2891,3
144439,5521,1428,1
144440,138,574,3
144441,3421,692,2
144442,5929,1705,4
144443,2575,2773,4
144444,1130,1192,5
144445,1819,246,3
144446,4978,2879,3
144447,2810,263,3
144448,2827,2347,5
144449,1835,1196,5
144450,3208,2708,2
144451,768,1014,5
144452,2642,2240,3
144453,4472,1949,4
144454,4606,1741,3
144455,4317,185,4
144456,3833,2414,4
144457,4290,1108,5
144458,3079,3702,5
144459,4655,138,4
144460,3736,466,4
144461,1967,1791,2
144462,910,1420,4
144463,1634,2708,3
144464,5683,1306,5
144465,3829,3018,4
144466,4670,1173,4
144467,4584,1466,4
144468,1099,2707,2
144469,675,1306,5
144470,1489,2086,4
144471,1921,309,3
144472,1903,3026,4
144473,2934,2748,4
144474,4439,1118,4
144475,3975,1364,5
144476,4451,3177,5
144477,3907,239,4
144478,1816,1223,3
144479,1241,2479,4
144480,714,1199,4
144481,1464,45,3
144482,675,579,5
144483,4646,593,5
144484,5779,3026,2
144485,709,2426,3
144486,3768,513,5
144487,2663,2885,4
144488,1354,3442,3
144489,5805,976,5
144490,3017,1802,4
144491,5615,1158,5
144492,1631,1478,2
144493,5762,2136,4
144494,4588,908,5
144495,1662,1574,4
144496,549,2735,2
144497,974,5,4
144498,3944,525,4
144499,1679,222,5
144500,2175,2755,4
144501,1003,2512,4
144502,1112,1743,4
144503,686,106,3
144504,2452,1782,5
144505,2611,2651,3
144506,455,1094,4
144507,4410,963,5
144508,1925,421,4
144509,2225,2889,3
144510,1448,2707,3
144511,61,1144,4
144512,5091,525,4
144513,6035,1923,3
144514,4789,2526,5
144515,4489,1091,4
144516,2488,3651,4
144517,5421,2231,3
144518,3998,2229,1
144519,3383,1224,4
144520,474,982,4
144521,4605,1464,3
144522,4848,1848,4
144523,5141,1170,5
144524,4579,832,4
144525,2483,2384,4
144526,367,1371,4
144527,156,3286,4
144528,3502,981,2
144529,3922,23,4
144530,5033,1729,4
144531,1694,1161,4
144532,1241,1316,5
144533,1290,1743,3
144534,3575,2743,3
144535,1283,2830,4
144536,2502,1821,2
144537,5181,2162,5
144538,3424,763,1
144539,2783,3155,3
144540,3299,2833,3
144541,4421,3049,4
144542,751,2246,2
144543,703,2839,2
144544,5658,1840,3
144545,948,1865,4
144546,5787,2929,2
144547,519,507,5
144548,1747,3235,3
144549,1099,2109,1
144550,4217,2559,3
144551,4773,1129,5
144552,4132,500,4
144553,2626,3047,3
144554,3215,1332,4
144555,338,802,4
144556,189,0,3
144557,2158,1112,4
144558,4576,3412,4
144559,4355,1295,4
144560,962,1286,4
144561,1229,1,4
144562,3111,1165,3
144563,1355,2679,1
144564,5236,3294,3
144565,2663,2279,3
144566,3446,1110,4
144567,234,796,2
144568,1682,1199,4
144569,2337,2781,4
144570,3607,216,5
144571,6001,478,4
144572,1679,964,5
144573,50,3294,2
144574,3703,3280,2
144575,5447,1541,4
144576,2609,2586,5
144577,838,3032,4
144578,659,1972,1
144579,5924,2889,4
144580,695,1140,4
144581,4276,3416,4
144582,1987,799,3
144583,216,627,3
144584,3314,1613,3
144585,1357,1106,3
144586,5970,308,3
144587,3934,1167,3
144588,5529,1169,5
144589,3388,1934,4
144590,811,2693,4
144591,1471,3384,4
144592,5605,847,2
144593,924,841,1
144594,6027,1774,4
144595,2163,1212,4
144596,3759,2357,3
144597,4111,1143,5
144598,3498,2200,4
144599,4635,2865,1
144600,1382,2370,3
144601,4792,1278,3
144602,273,578,5
144603,2119,33,3
144604,3625,1960,4
144605,5538,1189,4
144606,536,879,5
144607,4534,1824,3
144608,4407,1919,4
144609,5427,1933,4
144610,2123,1559,5
144611,3043,1202,4
144612,1119,2305,3
144613,628,3705,2
144614,5794,3353,1
144615,3335,2212,2
144616,5051,2556,4
144617,3820,2139,1
144618,1178,1124,3
144619,4684,1208,5
144620,1799,1148,5
144621,4447,2154,4
144622,4823,1107,4
144623,2978,574,4
144624,1789,2523,4
144625,4613,2545,4
144626,1766,2156,3
144627,2037,136,3
144628,4063,217,3
144629,5442,1018,5
144630,186,1256,5
144631,294,1306,5
144632,4353,3186,4
144633,1014,1104,5
144634,4610,1203,4
144635,4180,1988,3
144636,2895,3031,3
144637,2495,1130,4
144638,4868,299,4
144639,779,2556,4
144640,3223,442,4
144641,4556,992,3
144642,3139,1215,5
144643,4362,1048,3
144644,2216,1796,1
144645,1502,1029,4
144646,3475,1773,2
144647,1723,3267,4
144648,933,2994,3
144649,4015,154,1
144650,3065,1449,4
144651,1412,1366,1
144652,5698,287,3
144653,1670,1336,1
144654,1145,3243,3
144655,5510,2057,4
144656,4084,970,5
144657,1201,928,3
144658,5542,2633,3
144659,4114,2427,3
144660,6001,2806,4
144661,1796,3271,5
144662,4994,1666,3
144663,2250,3442,4
144664,3502,2438,3
144665,4955,908,3
144666,4218,2773,3
144667,3100,1059,5
144668,3760,2819,4
144669,2007,1628,4
144670,3472,346,5
144671,5542,2518,5
144672,2302,1712,4
144673,4088,2466,2
144674,3677,1052,4
144675,5538,3373,3
144676,2687,513,5
144677,1842,1094,5
144678,1433,1653,1
144679,5462,860,4
144680,4077,239,5
144681,1855,1276,5
144682,3243,309,5
144683,169,68,3
144684,4780,253,5
144685,4542,1138,5
144686,3330,2867,5
144687,995,3321,4
144688,1077,240,4
144689,2418,1993,3
144690,5349,3041,4
144691,2180,2335,4
144692,1706,2683,5
144693,1066,2164,4
144694,1805,2649,3
144695,3903,515,4
144696,4182,1703,1
144697,1244,527,5
144698,1646,2337,3
144699,1388,2557,5
144700,4301,1873,3
144701,2760,2785,4
144702,3233,862,5
144703,1942,1216,3
144704,2571,0,4
144705,5299,843,5
144706,1328,427,1
144707,4679,56,4
144708,5348,3378,5
144709,5010,1993,4
144710,4801,1020,5
144711,4090,420,2
144712,3182,1107,4
144713,947,1904,4
144714,4342,1466,3
144715,4317,2213,4
144716,3756,3243,1
144717,2010,1107,5
144718,3258,2102,4
144719,6039,2228,1
144720,2946,287,4
144721,3435,3429,3
144722,1265,1506,4
144723,3387,1167,4
144724,3678,795,4
144725,510,1448,3
144726,2988,1109,5
144727,1134,2773,3
144728,2330,2078,4
144729,2619,367,4
144730,675,610,4
144731,5538,1485,4
144732,4363,3430,3
144733,2755,147,3
144734,1510,3131,3
144735,1055,3040,2
144736,59,923,5
144737,677,347,3
144738,1811,2392,5
144739,644,1123,4
144740,32,1053,4
144741,3761,872,3
144742,1208,1124,4
144743,1740,1913,4
144744,4084,2194,4
144745,4113,1118,5
144746,3489,2898,4
144747,4084,406,4
144748,1100,1143,4
144749,149,3544,4
144750,2823,2086,4
144751,3355,3568,4
144752,4292,3237,5
144753,4084,3157,3
144754,5635,492,4
144755,5393,1155,4
144756,515,3618,2
144757,2435,216,4
144758,792,1487,4
144759,5953,2610,1
144760,5674,2544,3
144761,475,1594,3
144762,3864,3075,3
144763,3777,617,2
144764,4343,2816,5
144765,4982,967,3
144766,5089,1199,5
144767,2034,2696,2
144768,4681,928,5
144769,4028,1252,3
144770,5549,580,4
144771,3933,3444,3
144772,1062,584,5
144773,2406,1147,4
144774,2591,1949,3
144775,3835,1142,2
144776,1638,735,4
144777,5579,1297,3
144778,5022,1428,1
144779,5811,2234,4
144780,315,1420,5
144781,1529,3228,3
144782,769,1588,1
144783,1692,2173,4
144784,4015,2440,2
144785,2128,2486,4
144786,4982,517,5
144787,3310,2530,3
144788,1074,1170,4
144789,3053,639,3
144790,4511,2959,3
144791,3791,101,4
144792,5994,1297,4
144793,3899,1106,4
144794,4139,253,5
144795,5423,576,3
144796,5038,2755,3
144797,1726,536,4
144798,5846,2182,4
144799,4482,2427,3
144800,2776,162,3
144801,1674,2319,1
144802,5015,60,4
144803,1448,2258,2
144804,4059,703,3
144805,3079,2055,3
144806,3822,3081,3
144807,3548,860,3
144808,3107,3520,4
144809,565,3027,2
144810,2784,2792,3
144811,3158,228,4
144812,918,2825,4
144813,4027,3271,5
144814,423,1702,2
144815,351,1594,5
144816,313,2001,4
144817,2076,550,2
144818,3079,1504,3
144819,1612,1017,4
144820,4523,1154,4
144821,2998,965,3
144822,1888,1047,4
144823,4232,1132,4
144824,6039,1135,3
144825,2118,1485,4
144826,3669,2983,3
144827,1107,2740,5
144828,4717,1902,4
144829,3402,2788,3
144830,5535,2597,2
144831,1206,460,2
144832,4376,972,3
144833,3770,498,2
144834,548,440,4
144835,4140,1563,4
144836,3708,2276,2
144837,248,1492,1
144838,3726,3434,3
144839,3703,3429,5
144840,4405,1277,5
144841,5754,2505,5
144842,697,2511,3
144843,1765,510,4
144844,1872,2213,3
144845,5125,3132,4
144846,5427,1715,3
144847,1260,3074,4
144848,1355,3455,3
144849,1210,254,2
144850,4424,152,3
144851,548,1157,5
144852,776,179,3
144853,5999,526,3
144854,530,1282,2
144855,5968,664,2
144856,2663,799,4
144857,633,253,4
144858,3912,2374,5
144859,3433,2426,5
144860,1888,3475,2
144861,3723,1012,4
144862,2667,1556,3
144863,1860,2957,2
144864,1979,1833,4
144865,4945,2599,4
144866,1795,1949,4
144867,4446,1237,3
144868,5867,2108,5
144869,4597,3317,4
144870,318,1919,3
144871,3761,2440,2
144872,1591,1485,4
144873,3392,1167,3
144874,5847,2527,5
144875,4687,1952,4
144876,5651,691,2
144877,740,246,2
144878,2965,2375,4
144879,3941,1195,2
144880,2014,838,4
144881,5518,991,4
144882,5500,1175,5
144883,3849,2681,4
144884,5261,3318,4
144885,3840,372,4
144886,532,2651,5
144887,5909,1506,4
144888,6039,2652,4
144889,5777,713,5
144890,5560,2735,2
144891,809,3651,5
144892,574,2200,5
144893,5552,2886,4
144894,2654,1050,4
144895,3327,340,4
144896,673,3457,3
144897,838,144,4
144898,1014,3190,4
144899,2966,1915,3
144900,1230,1166,4
144901,5850,3315,5
144902,3568,1050,1
144903,546,1173,4
144904,4652,2488,4
144905,4964,162,4
144906,5268,1583,1
144907,4951,1492,3
144908,2973,2504,4
144909,5281,2420,4
144910,3840,2449,4
144911,3474,2857,2
144912,2062,1945,3
144913,5971,1260,5
144914,3128,1105,3
144915,2854,3327,3
144916,4351,441,2
144917,5952,2307,3
144918,3044,1831,5
144919,2454,1594,3
144920,3517,335,3
144921,4665,3130,5
144922,3606,2053,4
144923,5361,1192,4
144924,2906,1630,2
144925,4848,742,3
144926,1670,1546,4
144927,3753,1820,4
144928,5219,2863,3
144929,2375,2599,3
144930,419,2743,4
144931,1448,3023,1
144932,2220,2214,4
144933,5447,2108,5
144934,5262,1125,5
144935,801,2374,5
144936,5635,1140,4
144937,2928,1290,1
144938,2104,694,4
144939,2571,1114,5
144940,928,1980,4
144941,3719,2486,4
144942,4107,1184,4
144943,1968,169,5
144944,5492,2831,2
144945,2160,728,3
144946,6035,745,3
144947,4881,253,4
144948,3332,2710,4
144949,6035,1541,3
144950,5754,1667,4
144951,713,1261,4
144952,4903,1832,5
144953,3242,1336,3
144954,2115,781,3
144955,538,1183,3
144956,5963,1900,2
144957,4495,179,3
144958,4155,2121,4
144959,4795,593,5
144960,2272,1897,3
144961,1953,1129,5
144962,2229,616,3
144963,1382,1281,4
144964,5106,1582,5
144965,1263,1553,2
144966,3031,108,4
144967,5700,253,5
144968,4380,174,3
144969,2578,487,3
144970,1686,1567,5
144971,2434,541,3
144972,1732,548,4
144973,5432,1539,4
144974,4139,210,3
144975,1318,2455,2
144976,3463,274,3
144977,720,3098,3
144978,3824,2530,1
144979,2942,2716,4
144980,1132,1123,5
144981,1631,1805,1
144982,1127,1186,3
144983,3252,3115,3
144984,2175,1109,4
144985,5770,1158,3
144986,2379,1260,4
144987,514,527,5
144988,5135,1120,4
144989,582,259,4
144990,1596,2147,1
144991,4672,2664,4
144992,1296,529,3
144993,3709,1738,3
144994,4131,1107,5
144995,3549,1608,3
144996,47,1279,3
144997,4332,2458,2
144998,4160,479,1
144999,2995,2128,2
145000,939,2346,1
145001,3538,837,5
145002,651,1846,2
145003,5685,1105,2
145004,2014,2262,4
145005,3455,2958,5
145006,2055,593,5
145007,4521,2940,2
145008,5899,1137,3
145009,4185,1841,2
145010,1361,1114,4
145011,2126,2592,3
145012,4874,754,5
145013,2281,1449,5
145014,5225,440,4
145015,3205,2621,4
145016,3279,1258,1
145017,2453,3383,2
145018,2207,3248,4
145019,5311,440,3
145020,1284,202,5
145021,1957,3510,5
145022,2375,1382,2
145023,3308,2504,4
145024,856,847,5
145025,5941,3189,4
145026,751,1690,4
145027,2915,225,5
145028,1111,1290,1
145029,4657,2051,2
145030,4703,1729,3
145031,1368,420,3
145032,4475,851,4
145033,1490,1006,2
145034,2771,1025,5
145035,5231,2741,2
145036,2040,2141,4
145037,5106,972,1
145038,5332,2371,3
145039,5777,1449,4
145040,4121,346,3
145041,2221,1007,3
145042,2628,1455,4
145043,3490,84,4
145044,4075,60,4
145045,4906,3286,3
145046,172,1003,5
145047,2843,1848,4
145048,5418,689,4
145049,1050,266,1
145050,2932,287,5
145051,3031,334,4
145052,523,2214,4
145053,5691,2374,5
145054,3188,699,5
145055,4679,112,4
145056,1605,2203,5
145057,1016,1235,3
145058,4446,1177,3
145059,222,2370,4
145060,5015,265,3
145061,5437,2845,5
145062,1243,3302,4
145063,4132,3467,1
145064,5152,1781,3
145065,809,1164,2
145066,441,838,5
145067,5001,11,1
145068,5604,582,3
145069,336,1223,4
145070,1136,2482,3
145071,1087,1428,4
145072,2945,250,3
145073,1851,3617,3
145074,3814,2708,4
145075,5110,529,4
145076,178,2058,4
145077,2072,2758,4
145078,4284,2176,3
145079,3814,2511,4
145080,5647,595,3
145081,2843,1143,5
145082,5487,1482,2
145083,1432,2988,2
145084,2540,1739,3
145085,4753,2281,4
145086,5603,1843,4
145087,5746,1289,2
145088,32,2707,3
145089,5412,2219,2
145090,3588,2205,4
145091,709,2062,3
145092,998,1277,2
145093,933,1117,4
145094,3260,2902,4
145095,2321,1618,4
145096,3400,3163,2
145097,4801,1289,2
145098,2890,2505,3
145099,3564,1545,3
145100,1882,1066,4
145101,5510,2855,4
145102,4469,1441,3
145103,4267,863,1
145104,1141,1466,4
145105,260,3462,5
145106,3921,1526,2
145107,5098,1545,5
145108,1834,574,5
145109,1578,1955,4
145110,5478,525,4
145111,790,420,2
145112,5039,1614,4
145113,4294,1417,3
145114,3858,1466,1
145115,3313,2208,4
145116,2593,802,4
